,Url,Price,Room,Surface,Bathroom,Floor
755,https://www.immobiliare.it/69202022-Vendita-Quadrilocale-via-Giacinta-Pezzana-Roma.html,625000.0,4,141,2,1
756,https://www.immobiliare.it/70396864-Vendita-Quadrilocale-via-Portuense-729-Roma.html,348000.0,4,130,2,2
757,https://www.immobiliare.it/68981325-Vendita-Bilocale-via-Sorelle-Radecchi-Roma.html,280000.0,2,62,1,1
758,https://www.immobiliare.it/65199598-Vendita-Trilocale-viale-Giustiniano-Imperatore-Roma.html,375000.0,3,83,2,1
759,https://www.immobiliare.it/68618895-Vendita-Appartamento-via-Ascanio-Vitozzi-Roma.html,335000.0,6,177,2,4
760,https://www.immobiliare.it/65614105-Vendita-Appartamento-via-Ravenna-34-Roma.html,760000.0,6,175,2,1
761,https://www.immobiliare.it/69197086-Vendita-Bilocale-via-Lucio-Mummio-31-Roma.html,175000.0,2,65,2,3
762,https://www.immobiliare.it/70085292-Vendita-Appartamento-piazza-Ener-Bettica-52-Roma.html,299000.0,6,165,2,1
763,https://www.immobiliare.it/70088342-Vendita-Trilocale-via-della-Marranella-Roma.html,259000.0,3,100,1,2
764,https://www.immobiliare.it/69908476-Vendita-Appartamento-via-Pavia-1-Roma.html,670000.0,6,180,1,2
765,https://www.immobiliare.it/64162060-Vendita-Quadrilocale-via-Buccari-Roma.html,760000.0,4,125,2,7
766,https://www.immobiliare.it/69708252-Vendita-Bilocale-via-Catania-21-Roma.html,370000.0,2,70,1,5
767,https://www.immobiliare.it/68085615-Vendita-Trilocale-via-Marziale-Roma.html,315000.0,3,67,1,4
768,https://www.immobiliare.it/68411225-Vendita-Appartamento-viale-Regina-Margherita-158-Roma.html,650000.0,6,157,2,1
769,https://www.immobiliare.it/70298858-Vendita-Trilocale-via-DI-PIETRALATA-Roma.html,255000.0,3,95,1,7
770,https://www.immobiliare.it/67481451-Vendita-Quadrilocale-via-Giacomo-Antonio-Cortuso-Roma.html,305000.0,4,122,2,4
771,https://www.immobiliare.it/67389267-Vendita-Bilocale-via-4-Novembre-Roma.html,580000.0,2,63,1,3
772,https://www.immobiliare.it/70440914-Vendita-Quadrilocale-via-Fosdinovo-18-Roma.html,399000.0,4,130,2,1
773,https://www.immobiliare.it/70476950-Vendita-Trilocale-via-Amico-da-Venafro-Roma.html,190000.0,3,60,1,1
774,https://www.immobiliare.it/69278908-Vendita-Trilocale-vicolo-del-Casale-Galvani-6-Roma.html,215000.0,3,85,1,4
775,https://www.immobiliare.it/69711838-Vendita-Monolocale-via-Mario-Castellani-Roma.html,150000.0,1,40,1,3
776,https://www.immobiliare.it/67799037-Vendita-Bilocale-via-pietro-maroncelli-Roma.html,240000.0,2,89,1,4
777,https://www.immobiliare.it/68404229-Vendita-Bilocale-via-Felice-Bisleri-Roma.html,59000.0,2,35,1,2
778,https://www.immobiliare.it/69883360-Vendita-Bilocale-via-Lovanio-Roma.html,550000.0,2,75,1,3
779,https://www.immobiliare.it/69249216-Vendita-Appartamento-ottimo-stato-sesto-piano-Roma.html,529000.0,6,170,2,6
780,https://www.immobiliare.it/69272724-Vendita-Appartamento-via-della-Colonna-Antonina-Roma.html,2500000.0,6,260,2,3
781,https://www.immobiliare.it/70339332-Vendita-Quadrilocale-via-della-Bufalotta-Roma.html,375000.0,4,160,2,2
782,https://www.immobiliare.it/70124148-Vendita-Quadrilocale-via-Nicola-Pellati-54-Roma.html,520000.0,4,150,2,2
783,https://www.immobiliare.it/70273842-Vendita-Trilocale-via-via-Sesto-miglio-Roma.html,299000.0,3,93,1,1
784,https://www.immobiliare.it/67435167-Vendita-Attico-Mansarda-via-della-Tribuna-di-Roma.html,3700000.0,6,260,4,5
785,https://www.immobiliare.it/67991927-Vendita-Appartamento-via-Salaria-Roma.html,1080000.0,6,150,3,1
786,https://www.immobiliare.it/66465413-Vendita-Trilocale-via-Prato-della-Signora-Roma.html,340000.0,3,90,2,3
787,https://www.immobiliare.it/63784632-Vendita-Trilocale-via-Po-Roma.html,659000.0,3,100,2,2
788,https://www.immobiliare.it/70340744-Vendita-Trilocale-via-Alberico-Albricci-Roma.html,420000.0,3,82,1,3
789,https://www.immobiliare.it/70169610-Vendita-Trilocale-via-Pallai-Roma.html,275000.0,3,70,1,2
790,https://www.immobiliare.it/69401118-Vendita-Bilocale-ottimo-stato-secondo-piano-Roma.html,280000.0,2,60,1,2
791,https://www.immobiliare.it/64834380-Vendita-Appartamento-via-Vicenza-Roma.html,1480000.0,6,250,3,3
792,https://www.immobiliare.it/69641916-Vendita-Bilocale-via-dei-Ginepri-Roma.html,145000.0,2,58,1,2
793,https://www.immobiliare.it/69035551-Vendita-Trilocale-via-Monte-Bianco-Roma.html,379000.0,3,80,2,1
794,https://www.immobiliare.it/68932627-Vendita-Appartamento-via-Cornelio-Magni-Roma.html,420000.0,6,143,2,3
795,https://www.immobiliare.it/69375256-Vendita-Trilocale-via-dell-ospedaletto-marziale-Roma.html,270000.0,3,100,1,1
796,https://www.immobiliare.it/67060877-Vendita-Quadrilocale-via-Lucrezia-Romana-8-Roma.html,189999.0,4,69,1,1
797,https://www.immobiliare.it/69887778-Vendita-Bilocale-via-santa-maria-ausiliatrice-Roma.html,205000.0,2,51,1,5
798,https://www.immobiliare.it/67622293-Vendita-Trilocale-da-ristrutturare-primo-piano-Roma.html,315000.0,3,110,1,1
799,https://www.immobiliare.it/69929240-Vendita-Quadrilocale-via-Giosue-Borsi-22-Roma.html,760000.0,4,153,1,1
800,https://www.immobiliare.it/69621558-Vendita-Quadrilocale-via-Saluzzo-Roma.html,445000.0,4,125,1,2
801,https://www.immobiliare.it/69162726-Vendita-Quadrilocale-via-San-Calepodio-Roma.html,485000.0,4,116,1,1
802,https://www.immobiliare.it/69980466-Vendita-Quadrilocale-via-Capo-Spartivento-Roma.html,315000.0,4,129,2,2
803,https://www.immobiliare.it/68591693-Vendita-Bilocale-via-Roccalumera-Roma.html,98000.0,2,50,1,1
804,https://www.immobiliare.it/65694931-Vendita-Quadrilocale-via-dei-Gozzadini-Roma.html,470000.0,4,130,2,1
805,https://www.immobiliare.it/68553397-Vendita-Trilocale-via-Pietro-Marchisio-Roma.html,295000.0,3,140,2,3
806,https://www.immobiliare.it/68337329-Vendita-Quadrilocale-via-Nicola-Parravano-Roma.html,299000.0,4,110,1,3
807,https://www.immobiliare.it/69107556-Vendita-Trilocale-via-Minerbio-Roma.html,185000.0,3,85,1,1
808,https://www.immobiliare.it/69183066-Vendita-Bilocale-viale-Bruno-Pelizzi-Roma.html,179000.0,2,65,1,4
809,https://www.immobiliare.it/69924090-Vendita-Trilocale-via-Francesco-Pais-Serra-Roma.html,289000.0,3,120,2,2
810,https://www.immobiliare.it/70150118-Vendita-Bilocale-viale-Giulio-Agricola-Roma.html,249000.0,2,68,1,2
811,https://www.immobiliare.it/69814238-Vendita-Trilocale-via-Tiberina-Roma.html,239000.0,3,113,2,2
812,https://www.immobiliare.it/65886087-Vendita-Trilocale-via-Carlo-Urbani-Roma.html,268000.0,3,68,1,2
813,https://www.immobiliare.it/70380724-Vendita-Quadrilocale-via-Adolfo-Apolloni-Roma.html,250000.0,4,97,2,2
814,https://www.immobiliare.it/68878495-Vendita-Bilocale-via-Filippo-Maria-Renazzi-Roma.html,207000.0,2,55,1,2
815,https://www.immobiliare.it/70248378-Vendita-Trilocale-via-Cavour-Roma.html,659000.0,3,107,2,2
816,https://www.immobiliare.it/70175208-Vendita-Bilocale-via-via-CASSIA-987-Roma.html,245000.0,2,70,1,1
817,https://www.immobiliare.it/67882031-Vendita-Bilocale-via-PRENESTINA-369-D-Roma.html,170000.0,2,70,1,4
818,https://www.immobiliare.it/69779312-Vendita-Trilocale-via-della-Farnesina-Roma.html,485000.0,3,100,2,3
819,https://www.immobiliare.it/67427075-Vendita-Trilocale-via-Selinunte-Roma.html,185000.0,3,75,1,1
820,https://www.immobiliare.it/68912701-Vendita-Trilocale-via-Mattia-Battistini-Roma.html,199000.0,3,70,1,1
821,https://www.immobiliare.it/70055940-Vendita-Trilocale-via-Giacomo-Galopini-Roma.html,135000.0,3,75,1,1
822,https://www.immobiliare.it/69618798-Vendita-Bilocale-via-Oderisi-da-Gubbio-Roma.html,235000.0,2,75,1,6
823,https://www.immobiliare.it/70316134-Vendita-Trilocale-via-BARZELLOTTI-Roma.html,359000.0,3,95,2,1
824,https://www.immobiliare.it/70216224-Vendita-Bilocale-via-Lodovico-Pavoni-Roma.html,139000.0,2,41,1,3
825,https://www.immobiliare.it/70241264-Vendita-Trilocale-via-Bolsena-Roma.html,800000.0,3,120,2,2
826,https://www.immobiliare.it/69658396-Vendita-Trilocale-viale-Antonio-Ciamarra-Roma.html,225000.0,3,90,2,6
827,https://www.immobiliare.it/68553559-Vendita-Quadrilocale-via-Alessandro-Pieri-Roma.html,355000.0,4,120,2,4
828,https://www.immobiliare.it/70270356-Vendita-Trilocale-via-degli-irlandesi-Roma.html,245000.0,3,68,1,4
829,https://www.immobiliare.it/70040874-Vendita-Trilocale-via-della-serenissima-Roma.html,270000.0,3,92,1,1
830,https://www.immobiliare.it/69060424-Vendita-Quadrilocale-via-Mario-Ridolfi-Roma.html,289000.0,4,125,2,4
831,https://www.immobiliare.it/68283719-Vendita-Quadrilocale-viale-Marx-Roma.html,245000.0,4,110,2,1
832,https://www.immobiliare.it/69933328-Vendita-Trilocale-via-Maestro-Gaetano-Capocci-6-Roma.html,430000.0,3,100,2,5
833,https://www.immobiliare.it/70153992-Vendita-Trilocale-via-Tarquinio-Collatino-Roma.html,255000.0,3,85,1,2
834,https://www.immobiliare.it/68684783-Vendita-Quadrilocale-vicolo-dell-Oro-Roma.html,750000.0,4,120,1,2
835,https://www.immobiliare.it/70259756-Vendita-Bilocale-via-mario-soldati-Roma.html,169000.0,2,40,1,1
836,https://www.immobiliare.it/69100754-Vendita-Trilocale-via-Monte-Cervialto-75-Roma.html,305000.0,3,100,2,2
837,https://www.immobiliare.it/68497937-Vendita-Trilocale-via-Eurialo-Roma.html,429000.0,3,110,2,1
838,https://www.immobiliare.it/70445006-Vendita-Quadrilocale-via-ROMOLO-GIGLIOZZI-Roma.html,330000.0,4,120,2,3
839,https://www.immobiliare.it/69570106-Vendita-Quadrilocale-via-Oreste-Regnoli-Roma.html,760000.0,4,150,2,3
840,https://www.immobiliare.it/69899560-Vendita-Bilocale-via-Vinicio-Cortese-147-Roma.html,168000.0,2,61,1,3
841,https://www.immobiliare.it/69808864-Vendita-Trilocale-via-Filippo-de-Grenet-Roma.html,230000.0,3,105,2,4
842,https://www.immobiliare.it/69205648-Vendita-Quadrilocale-via-Efisio-Orano-Roma.html,325000.0,4,115,2,4
843,https://www.immobiliare.it/67229981-Vendita-Quadrilocale-via-L-aquila-Roma.html,249000.0,4,105,2,3
844,https://www.immobiliare.it/69061788-Vendita-Trilocale-via-Giacomo-Brogi-Roma.html,450000.0,3,90,2,1
845,https://www.immobiliare.it/70023946-Vendita-Trilocale-via-delle-Aleutine-Roma.html,259000.0,3,95,2,2
846,https://www.immobiliare.it/67380469-Vendita-Bilocale-via-Rocca-di-Mezzo-Roma.html,270000.0,2,80,2,1
847,https://www.immobiliare.it/69407324-Vendita-Bilocale-via-GIOVANNI-BATTISTA-NOLLI-3-Roma.html,130000.0,2,60,1,4
848,https://www.immobiliare.it/69742288-Vendita-Appartamento-via-San-Bartolomeo-Eustachio-Roma.html,1340000.0,6,200,2,3
849,https://www.immobiliare.it/70234264-Vendita-Trilocale-via-Crosia-Roma.html,348000.0,3,100,2,2
850,https://www.immobiliare.it/69524318-Vendita-Trilocale-via-dei-Sommozzatori-29-Roma.html,375000.0,3,100,2,2
851,https://www.immobiliare.it/70339714-Vendita-Appartamento-via-Benedetto-Croce-Roma.html,690000.0,6,215,3,5
852,https://www.immobiliare.it/65185604-Vendita-Trilocale-via-di-Vigna-Alvi-Roma.html,480000.0,3,100,2,1
853,https://www.immobiliare.it/62156346-Vendita-Appartamento-piazza-di-Trevi-Roma.html,2500000.0,6,220,2,4
854,https://www.immobiliare.it/69342808-Vendita-Trilocale-via-Giuseppe-Felici-Roma.html,269000.0,3,100,2,1
855,https://www.immobiliare.it/70086154-Vendita-Bilocale-via-Bartolomeo-Avanzini-79-Roma.html,189000.0,2,80,1,2
856,https://www.immobiliare.it/53134787-Vendita-Monolocale-via-Alessandro-Vivenza-23-Roma.html,110000.0,1,44,1,2
857,https://www.immobiliare.it/64687796-Vendita-Appartamento-via-Danilo-Stiepovich-Roma.html,315000.0,6,160,3,1
858,https://www.immobiliare.it/68817115-Vendita-Appartamento-via-Ferdinando-Galiani-Roma.html,460000.0,6,122,2,3
859,https://www.immobiliare.it/66365087-Vendita-Trilocale-via-Borghetto-di-Vara-Roma.html,310000.0,3,90,1,6
860,https://www.immobiliare.it/67813421-Vendita-Trilocale-via-Padre-Giovanni-Antonio-Roma.html,285000.0,3,80,2,1
861,https://www.immobiliare.it/69787372-Vendita-Trilocale-via-dell-Airone-7-Roma.html,105000.0,3,51,1,1
862,https://www.immobiliare.it/70445934-Vendita-Quadrilocale-via-Vitellia-33-Roma.html,375000.0,4,105,2,2
863,https://www.immobiliare.it/68830963-Vendita-Appartamento-via-Castelfranco-Veneto-Roma.html,420000.0,6,155,2,1
864,https://www.immobiliare.it/69527216-Vendita-Appartamento-via-Giuseppe-Sacconi-Roma.html,695000.0,6,130,1,2
865,https://www.immobiliare.it/55789946-Vendita-Quadrilocale-via-degli-Scipioni-Roma.html,599000.0,4,110,2,1
866,https://www.immobiliare.it/70019196-Vendita-Bilocale-via-Gerolamo-Cardano-Roma.html,275000.0,2,68,1,4
867,https://www.immobiliare.it/68835349-Vendita-Quadrilocale-largo-Giuseppe-Veratti-Roma.html,269000.0,4,95,1,5
868,https://www.immobiliare.it/64811290-Vendita-Bilocale-via-Portuense-Roma.html,355000.0,2,60,1,7
869,https://www.immobiliare.it/70110984-Vendita-Bilocale-via-Guido-Banti-Roma.html,280000.0,2,63,1,1
870,https://www.immobiliare.it/69447758-Vendita-Attico-Mansarda-via-Pasquale-Revoltella-78-Roma.html,649000.0,6,160,2,5
871,https://www.immobiliare.it/70401632-Vendita-Bilocale-via-predoi-62-Roma.html,165000.0,2,55,1,1
872,https://www.immobiliare.it/65861939-Vendita-Quadrilocale-viale-Avignone-Roma.html,400000.0,4,110,2,2
873,https://www.immobiliare.it/67116935-Vendita-Appartamento-viale-17-Olimpiade-Roma.html,470000.0,6,93,2,3
874,https://www.immobiliare.it/69752966-Vendita-Trilocale-viale-di-Trastevere-Roma.html,770000.0,3,150,2,3
875,https://www.immobiliare.it/70392128-Vendita-Trilocale-via-Fabrizio-Chiari-Roma.html,125000.0,3,75,1,1
876,https://www.immobiliare.it/67634579-Vendita-Bilocale-via-Appia-Antica-Roma.html,340000.0,2,60,1,1
877,https://www.immobiliare.it/70335978-Vendita-Bilocale-via-Albalonga-Roma.html,410000.0,2,75,1,4
878,https://www.immobiliare.it/69831472-Vendita-Trilocale-viale-Angelico-209-Roma.html,495000.0,3,112,2,4
879,https://www.immobiliare.it/66418483-Vendita-Appartamento-via-Puglie-Roma.html,1250000.0,6,170,2,2
880,https://www.immobiliare.it/67231679-Vendita-Trilocale-via-Fiorino-Fiorini-27-Roma.html,320000.0,3,85,2,8
881,https://www.immobiliare.it/48411141-Vendita-Quadrilocale-via-Aureliana-Roma.html,1200000.0,4,170,2,3
882,https://www.immobiliare.it/69527456-Vendita-Quadrilocale-via-dell-Oceano-Atlantico-Roma.html,590000.0,4,165,2,2
883,https://www.immobiliare.it/69871586-Vendita-Trilocale-via-Sampiero-di-Bastelica-108-Roma.html,410000.0,3,95,2,5
884,https://www.immobiliare.it/70035728-Vendita-Bilocale-via-Cornelio-Gallo-Roma.html,239000.0,2,90,1,2
885,https://www.immobiliare.it/69029609-Vendita-Bilocale-via-della-Lucchina-12-Roma.html,180000.0,2,45,1,1
886,https://www.immobiliare.it/70057010-Vendita-Trilocale-terzo-piano-Roma.html,558000.0,3,93,2,3
887,https://www.immobiliare.it/63159690-Vendita-Appartamento-via-barnaba-tortolini-Roma.html,950000.0,6,220,3,2
888,https://www.immobiliare.it/68634533-Vendita-Quadrilocale-ottimo-stato-secondo-piano-Roma.html,630000.0,4,160,2,2
889,https://www.immobiliare.it/65117138-Vendita-Trilocale-via-Domenichino-Roma.html,565000.0,3,90,2,4
890,https://www.immobiliare.it/67584317-Vendita-Quadrilocale-ottimo-stato-quarto-piano-Roma.html,225000.0,4,100,2,4
891,https://www.immobiliare.it/69376984-Vendita-Appartamento-via-Giacinto-Carini-Roma.html,830000.0,6,170,2,2
892,https://www.immobiliare.it/68543761-Vendita-Trilocale-via-San-Gerolamo-Emiliani-0-Roma.html,295000.0,3,79,1,4
893,https://www.immobiliare.it/65136906-Vendita-Attico-Mansarda-via-Napoleone-Colajanni-Roma.html,1150000.0,6,270,4,4
894,https://www.immobiliare.it/68583527-Vendita-Bilocale-via-dell-Acqua-traversa-232-Roma.html,229000.0,2,67,1,1
895,https://www.immobiliare.it/69946654-Vendita-Trilocale-largo-Bacone-7A-Roma.html,299000.0,3,125,2,8
896,https://www.immobiliare.it/66462199-Vendita-Trilocale-via-delle-Acacie-Roma.html,165000.0,3,75,1,1
897,https://www.immobiliare.it/69871460-Vendita-Trilocale-viale-del-Vignola-Roma.html,480000.0,3,110,1,2
898,https://www.immobiliare.it/67755613-Vendita-Trilocale-via-Ferrazzano-6-Roma.html,129000.0,3,115,2,1
899,https://www.immobiliare.it/59644718-Vendita-Appartamento-da-ristrutturare-quarto-piano-Roma.html,2500000.0,6,290,3,4
900,https://www.immobiliare.it/67139981-Vendita-Trilocale-via-BEPI-ROMAGNONI-Roma.html,150000.0,3,75,1,1
901,https://www.immobiliare.it/67102225-Vendita-Trilocale-via-Tespi-Roma.html,195000.0,3,110,2,2
902,https://www.immobiliare.it/55991026-Vendita-Trilocale-via-Romilia-Roma.html,267000.0,3,90,2,1
903,https://www.immobiliare.it/69038928-Vendita-Trilocale-buono-stato-sesto-piano-Roma.html,219000.0,3,120,2,6
904,https://www.immobiliare.it/70180180-Vendita-Trilocale-via-Isole-del-Capo-Verde-11-Roma.html,195000.0,3,87,1,1
905,https://www.immobiliare.it/67876123-Vendita-Trilocale-via-della-Mendola-Roma.html,670000.0,3,131,3,3
906,https://www.immobiliare.it/70221524-Vendita-Bilocale-via-Francesco-Cherubini-Roma.html,185000.0,2,70,1,3
907,https://www.immobiliare.it/60209360-Vendita-Quadrilocale-via-Andrea-Lavezzolo-Roma.html,570000.0,4,140,2,2
908,https://www.immobiliare.it/70323238-Vendita-Appartamento-viale-Liegi-7-Roma.html,1090000.0,6,197,2,4
909,https://www.immobiliare.it/54500864-Vendita-Trilocale-ottimo-stato-primo-piano-Roma.html,135000.0,3,55,1,1
910,https://www.immobiliare.it/67149377-Vendita-Bilocale-buono-stato-primo-piano-Roma.html,139000.0,2,73,1,1
911,https://www.immobiliare.it/69252092-Vendita-Appartamento-da-ristrutturare-secondo-piano-Roma.html,630000.0,6,140,2,2
912,https://www.immobiliare.it/65418294-Vendita-Attico-Mansarda-via-Montefiascone-Roma.html,210000.0,3,65,1,1
913,https://www.immobiliare.it/67718865-Vendita-Trilocale-vicolo-del-Vicario-Roma.html,349000.0,3,80,1,2
914,https://www.immobiliare.it/70214816-Vendita-Quadrilocale-viale-Parioli-Roma.html,745000.0,4,155,2,4
915,https://www.immobiliare.it/70051360-Vendita-Bilocale-via-Indro-Montanelli-Roma.html,180000.0,2,65,1,4
916,https://www.immobiliare.it/69654740-Vendita-Bilocale-via-ALDO-BALLARIN-Roma.html,239000.0,2,60,1,3
917,https://www.immobiliare.it/68907053-Vendita-Bilocale-via-Lucio-Mummio-Roma.html,175000.0,2,70,1,1
918,https://www.immobiliare.it/51412791-Vendita-Quadrilocale-via-Nicola-Martelli-Roma.html,990000.0,4,187,2,3
919,https://www.immobiliare.it/70477038-Vendita-Quadrilocale-via-Luigi-Lodi-60-Roma.html,298000.0,4,110,1,8
920,https://www.immobiliare.it/67215047-Vendita-Appartamento-via-di-Priscilla-Roma.html,950000.0,6,190,3,2
921,https://www.immobiliare.it/70035012-Vendita-Appartamento-largo-Gonzaga-del-vodice-4-Roma.html,1070000.0,6,200,2,3
922,https://www.immobiliare.it/69507024-Vendita-Trilocale-viale-Opita-Oppio-Roma.html,297000.0,3,100,1,1
923,https://www.immobiliare.it/62949264-Vendita-Quadrilocale-via-Natalino-Sapegno-Roma.html,310000.0,4,140,3,1
924,https://www.immobiliare.it/70042094-Vendita-Trilocale-via-Giovanni-Battista-De-Rossi-Roma.html,680000.0,3,95,2,1
925,https://www.immobiliare.it/70053394-Vendita-Bilocale-via-Arcangelo-Ghisleri-9-Roma.html,229000.0,2,55,1,3
926,https://www.immobiliare.it/70041814-Vendita-Appartamento-via-di-Pietralata-430-Roma.html,295000.0,6,110,1,5
927,https://www.immobiliare.it/69759694-Vendita-Quadrilocale-viale-Delle-Belle-Arti-Roma.html,960000.0,4,165,2,5
928,https://www.immobiliare.it/64406978-Vendita-Bilocale-via-Giovanni-Paolo-Pannini-Roma.html,325000.0,2,70,1,4
929,https://www.immobiliare.it/69829716-Vendita-Trilocale-via-Angelo-Brelich-Roma.html,175000.0,3,99,2,1
930,https://www.immobiliare.it/70178652-Vendita-Attico-Mansarda-110-mq-con-terrazza-Roma.html,785000.0,3,110,2,2
931,https://www.immobiliare.it/69667430-Vendita-Quadrilocale-via-Gregoriana-46-Roma.html,730000.0,4,120,3,1
932,https://www.immobiliare.it/69901080-Vendita-Monolocale-viale-Ezra-Pound-Roma.html,246000.0,1,47,1,5
933,https://www.immobiliare.it/70275684-Vendita-Quadrilocale-via-delle-Sirene-15-Roma.html,229000.0,4,105,1,1
934,https://www.immobiliare.it/67038835-Vendita-Trilocale-via-Enrico-Mazzoccolo-Roma.html,185000.0,3,80,1,4
935,https://www.immobiliare.it/69874118-Vendita-Bilocale-viale-Ezra-Pound-Roma.html,345000.0,2,75,1,1
936,https://www.immobiliare.it/69685406-Vendita-Appartamento-viale-viale-XXI-APRILE-00-Roma.html,830000.0,6,180,2,9
937,https://www.immobiliare.it/67366855-Vendita-Appartamento-viale-di-Torre-Maura-110-Roma.html,229000.0,6,140,2,3
938,https://www.immobiliare.it/67618399-Vendita-Bilocale-via-Policastro-Roma.html,153000.0,2,75,1,3
939,https://www.immobiliare.it/68406321-Vendita-Quadrilocale-via-Giuseppe-Saredo-Roma.html,298000.0,4,114,1,1
940,https://www.immobiliare.it/67736991-Vendita-Trilocale-via-dei-Lauri-Roma.html,215000.0,3,90,1,4
941,https://www.immobiliare.it/70235558-Vendita-Trilocale-via-Augusto-Vera-19-Roma.html,355000.0,3,110,2,2
942,https://www.immobiliare.it/70103414-Vendita-Trilocale-circonvallazione-Nomentana-Roma.html,480000.0,3,110,2,6
943,https://www.immobiliare.it/68867341-Vendita-Bilocale-via-Riccardo-Guruzian-Roma.html,199000.0,2,65,1,3
944,https://www.immobiliare.it/70221560-Vendita-Trilocale-via-della-Marranella-di-Marino-Roma.html,185000.0,3,70,1,1
945,https://www.immobiliare.it/68835363-Vendita-Quadrilocale-via-della-Magliana-Roma.html,347000.0,4,125,2,2
946,https://www.immobiliare.it/65669845-Vendita-Trilocale-via-di-Tor-Pagnotta-Roma.html,186000.0,3,82,1,1
947,https://www.immobiliare.it/67561787-Vendita-Bilocale-ottimo-stato-primo-piano-Roma.html,320000.0,2,85,1,1
948,https://www.immobiliare.it/68542295-Vendita-Bilocale-via-Cesare-Ricotti-Roma.html,199000.0,2,65,1,2
949,https://www.immobiliare.it/67242773-Vendita-Quadrilocale-via-Ignazio-Guidi-Roma.html,489000.0,4,139,2,1
950,https://www.immobiliare.it/67053545-Vendita-Bilocale-via-DOMENICO-CUCCHIARI-Roma.html,190000.0,2,60,1,6
951,https://www.immobiliare.it/69196074-Vendita-Trilocale-buono-stato-terzo-piano-Roma.html,159000.0,3,70,2,3
952,https://www.immobiliare.it/68277015-Vendita-Appartamento-via-della-Farnesina-270-Roma.html,800000.0,6,220,3,2
953,https://www.immobiliare.it/66463135-Vendita-Trilocale-via-Pericle-Perali-Roma.html,159000.0,3,63,1,1
954,https://www.immobiliare.it/69343130-Vendita-Monolocale-via-delle-Canarie-70-Roma.html,120000.0,1,40,1,2
955,https://www.immobiliare.it/70117146-Vendita-Quadrilocale-via-Castelmonte-Roma.html,389000.0,4,120,2,5
956,https://www.immobiliare.it/70389368-Vendita-Quadrilocale-via-SIRTE-76-Roma.html,455000.0,4,124,2,1
957,https://www.immobiliare.it/70129056-Vendita-Bilocale-via-Gerolamo-Cardano-Roma.html,219000.0,2,60,1,2
958,https://www.immobiliare.it/69997062-Vendita-Trilocale-viale-del-Lido-Roma.html,289000.0,3,102,2,2
959,https://www.immobiliare.it/69621554-Vendita-Appartamento-via-Gallia-Roma.html,695000.0,6,182,2,2
960,https://www.immobiliare.it/70144628-Vendita-Appartamento-via-Fosdinovo-Roma.html,575000.0,6,160,4,3
961,https://www.immobiliare.it/69531104-Vendita-Quadrilocale-largo-Strindberg-3-Roma.html,295000.0,4,145,2,7
962,https://www.immobiliare.it/68586251-Vendita-Trilocale-via-Mainardo-Roma.html,179000.0,3,75,1,1
963,https://www.immobiliare.it/66461553-Vendita-Trilocale-via-Rio-nell-Elba-134-Roma.html,208000.0,3,98,2,4
964,https://www.immobiliare.it/70118068-Vendita-Quadrilocale-via-Amiterno-Roma.html,545000.0,4,127,2,5
965,https://www.immobiliare.it/70019836-Vendita-Quadrilocale-via-Francesco-Massi-Roma.html,485000.0,4,118,2,2
966,https://www.immobiliare.it/69079126-Vendita-Quadrilocale-via-Etruria-Roma.html,420000.0,4,115,1,1
967,https://www.immobiliare.it/70166032-Vendita-Appartamento-viale-Aventino-Roma.html,975000.0,6,140,2,2
968,https://www.immobiliare.it/69407718-Vendita-Bilocale-Borgo-Pio-Roma.html,429000.0,2,64,1,2
969,https://www.immobiliare.it/67419129-Vendita-Trilocale-via-Trisobbio-Roma.html,148000.0,3,90,1,1
970,https://www.immobiliare.it/69984048-Vendita-Quadrilocale-Lungotevere-Flaminio-50-Roma.html,595000.0,4,110,2,2
971,https://www.immobiliare.it/51454115-Vendita-Quadrilocale-via-dell-Inviolatella-Salaria-Roma.html,318000.0,4,102,2,1
972,https://www.immobiliare.it/67350135-Vendita-Trilocale-via-Alberto-Ascari-Roma.html,349000.0,3,130,2,2
973,https://www.immobiliare.it/69778016-Vendita-Trilocale-via-Assisi-Roma.html,310000.0,3,124,2,3
974,https://www.immobiliare.it/62799202-Vendita-Bilocale-via-Giorgio-Iannicelli-Roma.html,210000.0,2,66,1,1
975,https://www.immobiliare.it/69351206-Vendita-Appartamento-via-Filippo-Maria-Pirelli-Roma.html,750000.0,6,174,2,1
976,https://www.immobiliare.it/69832238-Vendita-Trilocale-via-Verginia-Tonelli-103-Roma.html,189000.0,3,100,1,2
977,https://www.immobiliare.it/69426952-Vendita-Monolocale-via-San-Marco-d-Alunzio-Roma.html,49000.0,1,35,1,2
978,https://www.immobiliare.it/70414420-Vendita-Trilocale-via-Amsterdam-Roma.html,460000.0,3,110,2,2
979,https://www.immobiliare.it/68257881-Vendita-Trilocale-via-Leonardo-Bufalini-Roma.html,348000.0,3,105,2,2
980,https://www.immobiliare.it/67815473-Vendita-Bilocale-via-Giovanni-Aurispa-Roma.html,299000.0,2,65,1,2
981,https://www.immobiliare.it/69730986-Vendita-Bilocale-piazzale-Della-Radio-Roma.html,248000.0,2,70,1,2
982,https://www.immobiliare.it/69289500-Vendita-Trilocale-via-Ignazio-Scimonelli-Roma.html,129000.0,3,65,1,2
983,https://www.immobiliare.it/68068403-Vendita-Trilocale-via-Primo-Carnera-37-Roma.html,310000.0,3,83,2,1
